feedback_id,created_at,channel,account_id,rating,text
FB-00819,2026-02-26 08:50:53,support_ticket,ACC-0502,,"Hi team, Our team of 12 people relies on Tempo. Onboarding is confusing for anyone who is not technical. Not happy about this. Thanks, Lukas"
FB-00806,2026-02-26 09:19:55,support_ticket,ACC-0579,,"Hey there, Tempo is central to how we plan our week. Deleted meetings keep coming back after every sync. Please fix this asap. Thanks, Amara"
FB-00818,2026-02-26 09:24:46,app_store,ACC-0236,1.0,The first-time setup does not explain how anything works.
FB-00812,2026-02-26 09:37:36,community,ACC-0039,,Events shift by an hour after daylight saving time. This is really frustrating.
FB-00820,2026-02-26 10:06:39,community,ACC-0515,,the booking links alone are worth it. keep up the great work!
FB-00815,2026-02-26 10:50:46,nps_survey,ACC-0453,8.0,We would love to schedule meetings directly from Teams.
FB-00817,2026-02-26 11:20:55,nps_survey,ACC-0331,2.0,"Notification settings are too coarse, it is all or nothing."
FB-00811,2026-02-26 11:49:05,nps_survey,ACC-0201,1.0,The price increase does not feel justified.
FB-00810,2026-02-26 14:35:11,sales_call,ACC-0528,,"Call notes (Green Foods 81): the IT director said ""Please add SCIM provisioning so IT can manage users from Okta."" Renewal is in 3 weeks."
FB-00805,2026-02-26 16:40:52,nps_survey,ACC-0298,0.0,Rceonnecting iCloud does not fix the sync problem.
FB-00814,2026-02-26 18:30:15,app_store,ACC-0495,5.0,Can you connect Tempo with Slack for meeting links. Thanks!
FB-00808,2026-02-26 18:48:32,app_store,ACC-0045,4.0,"The bright interface is pianful at night, we need a dark mode. Thanks!"
FB-00807,2026-02-26 19:48:25,app_store,ACC-0158,2.0,Performance on my iPhone is terrible compared to the web version.
FB-00809,2026-02-26 20:02:02,nps_survey,ACC-0546,5.0,Any plans for a dark theme? every other app has one.
FB-00834,2026-02-27 07:26:16,app_store,ACC-0519,3.0,I cannot turn off the daily digest emails. Not happy about this.
FB-00825,2026-02-27 09:33:26,nps_survey,ACC-0219,6.0,Please add a dark mode.
FB-00833,2026-02-27 09:35:08,nps_survey,ACC-0245,5.0,I get three reminders for every single meeting.
FB-00837,2026-02-27 11:23:08,support_ticket,ACC-0125,,We use Tempo every day. The team availability view is fantastic. - Chen
FB-00831,2026-02-27 12:40:33,nps_survey,ACC-0360,0.0,Hard to justify the cost to my manager after the price increase.
FB-00829,2026-02-27 13:40:47,community,ACC-0160,,"Pricing feedback: Billing us for inactive seats is unfair. Also, our finance team needs a monthly utilization report."
FB-00836,2026-02-27 13:52:45,support_ticket,ACC-0455,,"Hi team, Tempo is central to how we plan our week. Our finance team needs a monthly utilization report. Thanks!"
FB-00821,2026-02-27 14:40:17,nps_survey,ACC-0183,0.0,The Android app is so slow it is unusable on older phones.
FB-00826,2026-02-27 17:01:04,nps_survey,ACC-0016,3.0,Hard to justify the cost to my manager after the price increase.
FB-00822,2026-02-27 17:04:46,support_ticket,ACC-0305,,"Hi Tempo support, We use Tempo every day. Any plans for a dark theme? every other app has one. Thanks in advance. Thanks, Maria"
FB-00823,2026-02-27 17:08:51,app_store,ACC-0361,3.0,Please fololw the system dark theme on mobile. Is this on the roadmap?
FB-00832,2026-02-27 17:22:49,community,ACC-0493,,"Small thing, but Invites to our Sao Paulo office arrive with the wrong time. Hope this gets fixed soon."
FB-00827,2026-02-27 17:45:03,nps_survey,ACC-0449,0.0,"Please offer a cheaper plan for nonprofits. Also, single sign-on with Google Workspace is a hard requirement for us."
FB-00828,2026-02-27 18:09:27,app_store,ACC-0089,1.0,the pro plan now costs more than tools that do much more. not happy about this.
FB-00824,2026-02-27 18:19:05,app_store,ACC-0394,4.0,Would love a dark theme for late night planning. Would really appreciate it.
FB-00835,2026-02-27 19:17:35,support_ticket,ACC-0232,,"Hello, We need to export meeting data to CSV. Thanks! Best, Lukas"
FB-00830,2026-02-27 19:48:19,support_ticket,ACC-0112,,"Hey there, I have been a customer for 9 months. Paying per seat makes no sense for occasional users. Hope this gets fixed soon."
FB-00838,2026-02-28 07:37:35,app_store,ACC-0410,5.0,any plans for a dark thmee? every other app has one.
FB-00841,2026-02-28 10:13:24,community,ACC-0086,,Billing us for inactive seats is unfair. Not happy about this.
FB-00844,2026-02-28 11:09:43,nps_survey,ACC-0243,5.0,Push notifications arrive late or twice.
FB-00843,2026-02-28 11:51:28,support_ticket,ACC-0325,,"Hi Tempo support, Our team of 150 people relies on Tempo. Set my Teams status automatically when I am in a meeting. - Lukas"
FB-00839,2026-02-28 13:25:32,app_store,ACC-0319,5.0,please add a dark mode.
FB-00842,2026-02-28 14:23:06,app_store,ACC-0429,4.0,Can you connect Tempo with Slack for meeting links.
FB-00846,2026-02-28 14:29:29,app_store,ACC-0122,1.0,Onboarding is confusing for anyone who is not technical. Very annoying.
FB-00845,2026-02-28 16:03:09,community,ACC-0144,,"Small thing, but Please let me mute notifications for specific calendars."
FB-00840,2026-02-28 20:45:25,app_store,ACC-0134,4.0,Add a night mode option to the mobile app. Thanks!
FB-00850,2026-03-01 07:56:30,app_store,ACC-0235,5.0,I would honestly pay extra for a dark mode.
FB-00854,2026-03-01 08:34:22,sales_call,ACC-0170,,"Call notes (Bright Ventures 89): the office mnaager said ""Our finance team needs a monthly utilization report."" They mentioned evaluating competitors."
FB-00847,2026-03-01 09:52:25,app_store,ACC-0090,2.0,Scrolling the calendar on Android is laggy and slow. Please fix this asap.
FB-00849,2026-03-01 11:22:13,support_ticket,ACC-0117,,"Hey there, The Android app crashes when I open the week view. This is really frustrating. Thanks, Jonas"
FB-00857,2026-03-01 11:34:56,nps_survey,ACC-0305,8.0,The booking links alone are worth it.
FB-00848,2026-03-01 12:11:58,app_store,ACC-0203,2.0,scrolling the calendar on android is laggy and slow. this is really frustrating.
FB-00855,2026-03-01 12:43:36,sales_call,ACC-0573,,"Call notes (Urban Media): the head of RevOps said ""Our finance team needs a monthly utilization report."" They mentioned evaluating competitors."
FB-00856,2026-03-01 13:40:41,community,ACC-0471,,"Small thing, but The onboarding never explains the difference between workspaces and teams."
FB-00851,2026-03-01 14:23:52,app_store,ACC-0116,5.0,any plans for a dark theme? every other app has one.
FB-00853,2026-03-01 14:32:18,nps_survey,ACC-0573,5.0,"We live in Microsoft Teams, getting alerts there would help a lot."
FB-00858,2026-03-01 20:24:37,nps_survey,ACC-0571,10.0,The booking links alone are worth it.
FB-00852,2026-03-01 21:08:31,support_ticket,ACC-0572,,"Hey there, Any plans for a dark theme? every other app has one. Thanks, Maria"
FB-00859,2026-03-02 07:17:29,support_ticket,ACC-0347,,"Hey there, Tepmo is central to how we plan our week. Calendar sync is completely unreliable since the update. Also, the iOS app takes forever to load. Hope this gets fixed soon."
FB-00861,2026-03-02 08:10:46,nps_survey,ACC-0170,6.0,The Android app crashes when I open the week view.
FB-00867,2026-03-02 09:44:17,nps_survey,ACC-0202,1.0,We are considering switching because Tempo got too pricey.
FB-00863,2026-03-02 09:57:52,support_ticket,ACC-0149,,"Hey there, I have been a customer for 6 months. It keeps crashing on startup after the last Android update. This is really frustrating."
FB-00874,2026-03-02 12:32:47,nps_survey,ACC-0248,6.0,Weekly recurring meetings disappear after the fourth week.
FB-00873,2026-03-02 13:36:05,app_store,ACC-0392,4.0,Please add an API endpoint for exporting events.
FB-00862,2026-03-02 13:51:10,app_store,ACC-0272,2.0,Performance on my Samsung phone is terrible compared to the web version.
FB-00872,2026-03-02 13:56:20,nps_survey,ACC-0309,1.0,The reminder spam is making people ignore Tempo entirely.
FB-00866,2026-03-02 14:08:57,sales_call,ACC-0156,,"Call notes (Lucky Media 84): the security lead said ""IT wants to manage access through OneLogin, is SSO on the roadmap."" They mentioned evaluating competitors."
FB-00875,2026-03-02 14:27:08,community,ACC-0270,,Shoutout: Super clean interface and very intuitive. Five stars.
FB-00865,2026-03-02 17:13:14,app_store,ACC-0081,5.0,Please add a dark mode.
FB-00869,2026-03-02 17:58:20,app_store,ACC-0325,3.0,Invites to our London office arrive with the wrong time. Very annoying.
FB-00860,2026-03-02 18:09:41,app_store,ACC-0345,1.0,The iOS app crahses when I open the week view.
FB-00868,2026-03-02 18:15:00,support_ticket,ACC-0209,,"Hello, We use Tepmo every day. The price increase does not feel justified. Also, any plans for a dark theme? every other app has one. Hope this gets fixed soon. Best, Deniz"
FB-00864,2026-03-02 19:35:13,community,ACC-0500,,performance on my iphone is terrible compared to the web version. please fix this asap.
FB-00870,2026-03-02 21:07:39,app_store,ACC-0341,4.0,an integration with teams is the main thing missing for our team. is this on the roadmap?
FB-00871,2026-03-02 21:36:49,nps_survey,ACC-0459,8.0,"We live in Slack, getting alerts there would help a lot."
FB-00886,2026-03-03 07:33:19,nps_survey,ACC-0320,4.0,The first-time setup does not explain how anything works.
FB-00884,2026-03-03 08:29:42,support_ticket,ACC-0394,,"Hi team, Please add an API endpoint for exporting events. Thnaks!"
FB-00876,2026-03-03 08:46:18,nps_survey,ACC-0369,1.0,Reconnecting Office 365 does not fix the sync problem.
FB-00879,2026-03-03 10:01:55,app_store,ACC-0407,2.0,Hard to justify the cost to my manager after the price increase.
FB-00893,2026-03-03 10:47:02,community,ACC-0598,,"Shoutout: Our whole company switched and nobody looked back. Also, the scheduler keeps showing Eastern time instead of my local time. Five stars."
FB-00890,2026-03-03 11:23:31,community,ACC-0504,,Sohutout: Our whole company switched and nobody looked back. Thank you!
FB-00891,2026-03-03 11:33:06,support_ticket,ACC-0441,,"Hi team, Tempo is central to how we plan our week. Best scheduling tool we have used. Tahnks, Amara"
FB-00880,2026-03-03 12:09:20,support_ticket,ACC-0205,,"Hey there, The scheduler keeps showing UTC instead of my local time. Also, please add an API endpoint for exporting events. Best, Omar"
FB-00881,2026-03-03 12:25:09,nps_survey,ACC-0266,2.0,My time zone setting resets every time I travel.
FB-00894,2026-03-03 13:05:40,app_store,ACC-0045,5.0,Love how easy it is to find a time that works for everyone. Keep up the great work!
FB-00885,2026-03-03 14:41:15,nps_survey,ACC-0311,4.0,"Onboarding is confusing for anyone who is not tehcnical. Also, it is confusing which time zone the booking link uses."
FB-00877,2026-03-03 17:16:41,app_store,ACC-0255,4.0,Would love a dark theme for late night planning.
FB-00887,2026-03-03 17:24:25,nps_survey,ACC-0247,4.0,Our new hires get lost in the onboarding flow.
FB-00882,2026-03-03 18:25:34,nps_survey,ACC-0271,2.0,Invites to our London office arrive with the wrnog time.
FB-00889,2026-03-03 20:24:44,app_store,ACC-0339,5.0,Our whole company switched and nobody looked back. Thank you!
FB-00892,2026-03-03 20:26:01,app_store,ACC-0315,5.0,Tempo saves me hours every week. Thank you!
FB-00878,2026-03-03 21:06:30,nps_survey,ACC-0502,2.0,Paying per seat makes no sense for occasional users.
FB-00888,2026-03-03 21:34:41,nps_survey,ACC-0531,3.0,I cannot delete a single instance of a repeating event anymore.
FB-00883,2026-03-03 21:59:47,app_store,ACC-0562,4.0,We would love to schedule meetings directly from Slack. Thanks in advance.
FB-00901,2026-03-04 07:05:03,community,ACC-0100,,We are considering switching because Tempo got too pricey.
FB-00904,2026-03-04 07:34:23,support_ticket,ACC-0044,,"Hey there, I have been a customer for 3 months. Can you connect Tempo with Microsoft Teams for meeting links. - Sofia"
FB-00906,2026-03-04 08:48:21,sales_call,ACC-0484,,"Call notes (Clear Logistics 33): the IT director said ""A dashboard showing meeting hours by team would be great."""
FB-00902,2026-03-04 09:04:59,app_store,ACC-0089,2.0,A 20 percent price jump with no new features is frustrating.
FB-00907,2026-03-04 14:45:52,community,ACC-0517,,"Small thing, but Onboarding is confusing for anyone who is not technical."
FB-00903,2026-03-04 16:05:07,nps_survey,ACC-0454,3.0,Paying per seat makes no sense for occasional users.
FB-00898,2026-03-04 16:46:55,nps_survey,ACC-0243,0.0,The mobile app drains my battery.
FB-00905,2026-03-04 19:22:46,sales_call,ACC-0402,,"Call notes (North Partners 2): the head of RevOps said ""Our finance team needs a monthly utilization report."" Renewal is in 2 weeks."
FB-00895,2026-03-04 19:50:08,app_store,ACC-0437,1.0,reconnecting icloud does not fix the sync problem. very annoying.
FB-00896,2026-03-04 20:11:46,support_ticket,ACC-0376,,"Hi team, Tempo is central to how we plan our week. Sync keeps creating duplicate events on my calendar. Please fix this asap. Thanks, Kate"
FB-00899,2026-03-04 20:17:53,community,ACC-0309,,feature request: add a night mode option to the ios app. thanks in advance.
FB-00900,2026-03-04 20:43:40,sales_call,ACC-0435,,"Call notes (North Logistics 63): the IT director said ""IT wants to manage access through Okta, is SSO on the roadmap."""
FB-00897,2026-03-04 20:46:58,community,ACC-0237,,Anyone else seeing this? Tapping an event freezes the iOS app. Very annoying.
FB-00908,2026-03-04 21:19:50,support_ticket,ACC-0248,,"Hey there, I have been a customer for 3 months. Super clean interface and very intuitive. Thank you!"
FB-00930,2026-03-05 07:42:26,app_store,ACC-0106,5.0,great product and the support team is very responsive. five stars.
FB-00919,2026-03-05 08:36:52,app_store,ACC-0047,3.0,the price increase does not feel justified. this is really frustrating.
FB-00921,2026-03-05 09:33:22,app_store,ACC-0564,3.0,We would love to schedule meetings directly from Teams. Thanks in advance.
FB-00926,2026-03-05 10:11:45,community,ACC-0013,,I cannot turn off the daily digest emails.
FB-00929,2026-03-05 10:22:33,community,ACC-0078,,Idea: I would like a report of how much time the team spends in meetings.
FB-00925,2026-03-05 11:02:59,nps_survey,ACC-0495,0.0,Please let me mute notifications for specific calendars.
FB-00917,2026-03-05 11:16:24,support_ticket,ACC-0363,,"Tempo is central to how we plan our week. A 20 percent price jump with no new features is frustrating. Please fix this asap. Thakns, Amara"
FB-00928,2026-03-05 11:19:15,support_ticket,ACC-0233,,I have been a customer for 24 months. Export to Excel would save me hours every month. Would really appreciate it. - Lukas
FB-00912,2026-03-05 15:07:42,community,ACC-0202,,[Bug] The Android app takes forever to load. Please fix this asap.
FB-00913,2026-03-05 16:10:20,sales_call,ACC-0557,,"Call notes (Harbor Foods 44): the head of RevOps said ""Performance on my Samsung phone is terrible compared to the web version."""
FB-00911,2026-03-05 16:15:29,app_store,ACC-0068,2.0,The app hangs for ten seconds before showing my schedule. Very annoying.
FB-00923,2026-03-05 16:26:14,app_store,ACC-0091,2.0,Every calendar change triggers an email to the whole team. Not happy about this.
